478.5	50.000
481.87	50.390
483.86	50.780
488.49	51.169
496.85	51.559
500.22	51.949
541.08	52.339
595.47	52.728
621.46	53.118
648.88	53.508
676.73	53.898
695.43	54.287
711.85	54.677
734.23	55.067
686.12	55.457
703.95	55.847
726.31	56.236
750.33	56.626
773.09	57.016
789.44	57.406
785.01	57.795
794.61	58.185
793.95	58.575
773.28	58.965
770.34	59.355
730.89	59.744
711	60.134
689.84	60.524
663.04	60.914
640.8	61.303
677.22	61.693
659.04	62.083
660.23	62.473
683.79	62.862
679.7	63.252
684.13	63.642
706.11	64.032
710.05	64.422
711.63	64.811
758.95	65.201
729.24	65.591
741.26	65.981
732.68	66.370
728.28	66.760
768.86	67.150
742.62	67.540
778.55	67.930
779.71	68.319
771.01	68.709
776.5	69.099
781.26	69.489
797.27	69.878
824.27	70.268
839.7	70.658
829.84	71.048
789.57	71.437
790.97	71.827
819.26	72.217
835.83	72.607
831.45	72.997
829.38	73.386
824.44	73.776
809.77	74.166
810.92	74.556
825.55	74.945
833.67	75.335
830.72	75.725
809.28	76.115
808.34	76.504
823.43	76.894
841.19	77.284
811.96	77.674
805.4	78.064
794.39	78.453
795.15	78.843
821.29	79.233
822.92	79.623
854.39	80.012
839.69	80.402
821.44	80.792
820.96	81.182
815.08	81.572
815.13	81.961
821.09	82.351
812.26	82.741
795.1	83.131
820.99	83.520
823.23	83.910
814.39	84.300
804.62	84.690
799.12	85.079
805.05	85.469
817.49	85.859
800.63	86.249
810.73	86.639
820.27	87.028
795.29	87.418
833.69	87.808
798.49	88.198
799.43	88.587
796.06	88.977
771.04	89.367
816.94	89.757
790.57	90.147
797.64	90.536
799.81	90.926
795.26	91.316
832.57	91.706
820.28	92.095
809.78	92.485
801.72	92.875
802.93	93.265
827.15	93.654
798.46	94.044
794.35	94.434
788.11	94.824
785.08	95.214
792.23	95.603
812.88	95.993
805.26	96.383
801.45	96.773
809.69	97.162
828.53	97.552
812.31	97.942
826.91	98.332
821.89	98.721
808.21	99.111
792.98	99.501
788.23	99.891
795.76	100.281
812.07	100.670
809.23	101.060
802.03	101.450
818.48	101.840
784.03	102.229
773.27	102.619
803.99	103.009
836.57	103.399
838.43	103.789
803.38	104.178
826.92	104.568
824.15	104.958
809.81	105.348
798.39	105.737
828.78	106.127
793.08	106.517
789.11	106.907
791.63	107.296
793.89	107.686
790.06	108.076
844.58	108.466
811.31	108.856
790.46	109.245
787.55	109.635
801.37	110.025
795.23	110.415
803.23	110.804
825.97	111.194
821.61	111.584
786.28	111.974
784.91	112.364
784.96	112.753
786.08	113.143
790.88	113.533
795.17	113.923
790.02	114.312
812.95	114.702
803.47	115.092
792.46	115.482
790.12	115.871
802.7	116.261
807.39	116.651
770.11	117.041
800.82	117.431
812.63	117.820
787.33	118.210
798.69	118.600
798.75	118.990
806.99	119.379
802.4	119.769
799.37	120.159
828.22	120.549
789.04	120.939
781.09	121.328
800.58	121.718
808.92	122.108
781.31	122.498
770.75	122.887
779	123.277
778.12	123.667
783.44	124.057
789.64	124.446
762.84	124.836
775.71	125.226
775.07	125.616
784.33	126.006
791.07	126.395
776.97	126.785
781.04	127.175
786.21	127.565
802.2	127.954
809.46	128.344
801.28	128.734
805.72	129.124
812.91	129.513
814.5	129.903
814.83	130.293
818.03	130.683
831.23	131.073
821.83	131.462
797.44	131.852
792.76	132.242
791.49	132.632
779.21	133.021
777.73	133.411
806.97	133.801
804.98	134.191
795.56	134.581
788.15	134.970
786.12	135.360
784.67	135.750
810.88	136.140
813.64	136.529
807.3	136.919
815.9	137.309
788.05	137.699
799.8	138.088
816.81	138.478
812.41	138.868
789.44	139.258
828.28	139.648
810.08	140.037
795.41	140.427
807.73	140.817
823.6	141.207
797.51	141.596
780.53	141.986
805.57	142.376
818.5	142.766
812.34	143.156
791.51	143.545
810.06	143.935
807.98	144.325
789.79	144.715
779.3	145.104
781.29	145.494
793.15	145.884
812.27	146.274
806.75	146.663
802.59	147.053
800.21	147.443
798.24	147.833
787.73	148.223
792.65	148.612
808.96	149.002
816.78	149.392
818.6	149.782
835.37	150.171
817.42	150.561
813.07	150.951
812.66	151.341
813.27	151.730
812.89	152.120
815.24	152.510
784.29	152.900
794.25	153.290
790.63	153.679
773.45	154.069
787.68	154.459
799.41	154.849
806.02	155.238
811.18	155.628
812.19	156.018
810.67	156.408
857.53	156.798
834.2	157.187
798.95	157.577
777.99	157.967
773.36	158.357
765.29	158.746
816.82	159.136
812.84	159.526
803.38	159.916
809.8	160.305
839.93	160.695
804.07	161.085
813.81	161.475
810.52	161.865
805.51	162.254
799.04	162.644
783.01	163.034
800.39	163.424
815.69	163.813
814.89	164.203
817.26	164.593
834.66	164.983
822.64	165.373
803.01	165.762
806.58	166.152
799.21	166.542
789.47	166.932
813.87	167.321
823.54	167.711
795.9	168.101
798.42	168.491
801.05	168.880
791.17	169.270
844.51	169.660
821.54	170.050
800.03	170.440
797.02	170.829
805.89	171.219
807.86	171.609
810.38	171.999
809.15	172.388
814.83	172.778
813.64	173.168
802.06	173.558
799.96	173.947
814.87	174.337
791.69	174.727
790.01	175.117
803.02	175.507
809.84	175.896
828.99	176.286
792.36	176.676
801.5	177.066
799.96	177.455
785.24	177.845
826.77	178.235
795.96	178.625
796.41	179.015
805.65	179.404
808.19	179.794
792.14	180.184
764.66	180.574
787.09	180.963
793.12	181.353
813.88	181.743
831.26	182.133
791.18	182.522
787.21	182.912
790.32	183.302
816.11	183.692
833.31	184.082
825.45	184.471
815.31	184.861
820.53	185.251
804.38	185.641
792.36	186.030
794.91	186.420
817.91	186.810
839.46	187.200
830.8	187.590
829.86	187.979
824.27	188.369
808.94	188.759
782.97	189.149
801.02	189.538
797.75	189.928
794.14	190.318
797.72	190.708
812.7	191.097
836.74	191.487
851.89	191.877
833.01	192.267
822.81	192.657
811.04	193.046
768.43	193.436
813.19	193.826
821.77	194.216
823.51	194.605
829.57	194.995
841.56	195.385
847.19	195.775
822.52	196.165
819.16	196.554
824.4	196.944
833.51	197.334
841.28	197.724
836.8	198.113
804	198.503
803.31	198.893
812.16	199.283
824.97	199.672
840.06	200.062
814.87	200.452
818.2	200.842
830.15	201.232
831.06	201.621
819.44	202.011
820.88	202.401
834.94	202.791
833.42	203.180
832.15	203.570
830.8	203.960
829.38	204.350
837.68	204.739
822.52	205.129
829.25	205.519
816.15	205.909
806.89	206.299
844.28	206.688
835.52	207.078
811.36	207.468
816.87	207.858
829.28	208.247
838.84	208.637
845.67	209.027
828.98	209.417
814.13	209.807
801.46	210.196
796.63	210.586
803.59	210.976
826.18	211.366
859.2	211.755
833.3	212.145
821.75	212.535
827.14	212.925
832.81	213.314
754.65	213.704
879.78	214.094
831.45	214.484
808.96	214.874
830.74	215.263
827.6	215.653
832.58	216.043
814.86	216.433
799.72	216.822
806.21	217.212
828.38	217.602
822.91	217.992
871.88	218.382
853.34	218.771
847.53	219.161
847.4	219.551
841.44	219.941
816.61	220.330
848.06	220.720
845.69	221.110
829.99	221.500
819.4	221.889
827.84	222.279
819.4	222.669
833.61	223.059
832.29	223.449
823.06	223.838
818.53	224.228
833.49	224.618
781.66	225.008
827.3	225.397
818.09	225.787
814.71	226.177
832.88	226.567
846.43	226.956
810.97	227.346
823.46	227.736
828.48	228.126
824.62	228.516
815.13	228.905
809.5	229.295
848.98	229.685
839.8	230.075
828.88	230.464
819.86	230.854
816.53	231.244
847.06	231.634
837.49	232.024
844.37	232.413
859.56	232.803
869.41	233.193
861.1	233.583
844.89	233.972
859.86	234.362
861.32	234.752
844.64	235.142
828.3	235.531
841.1	235.921
844.38	236.311
814.44	236.701
814.14	237.091
819.03	237.480
827.77	237.870
856.24	238.260
834.01	238.650
847.06	239.039
855.92	239.429
841	239.819
817.88	240.209
855.73	240.599
834.18	240.988
835.34	241.378
834.61	241.768
835.28	242.158
836.22	242.547
822.04	242.937
860.17	243.327
851.88	243.717
846.61	244.106
841.49	244.496
831.64	244.886
820.69	245.276
857.76	245.666
857.95	246.055
841.16	246.445
827.83	246.835
831.81	247.225
824.32	247.614
837.61	248.004
832.01	248.394
838.13	248.784
844.29	249.173
832.02	249.563
820.47	249.953
849.96	250.343
842.56	250.733
850.43	251.122
859.01	251.512
835.16	251.902
841.55	252.292
834.58	252.681
865.31	253.071
862.15	253.461
834.71	253.851
834.23	254.241
857.65	254.630
867.33	255.020
855.38	255.410
848.4	255.800
847.29	256.189
836.63	256.579
857.97	256.969
869.51	257.359
861.06	257.748
856.34	258.138
858.99	258.528
855.72	258.918
848.31	259.308
859.01	259.697
849.8	260.087
831.95	260.477
824.29	260.867
855.22	261.256
813.24	261.646
836.54	262.036
848.77	262.426
850.38	262.816
843.43	263.205
830.57	263.595
842.9	263.985
838.62	264.375
845.11	264.764
861.46	265.154
875.73	265.544
860.02	265.934
864.15	266.323
862.37	266.713
849.91	267.103
846.68	267.493
856.84	267.883
860.35	268.272
874.97	268.662
842.71	269.052
844.9	269.442
849.58	269.831
841.86	270.221
839.84	270.611
875.43	271.001
867.64	271.390
859.78	271.780
844.81	272.170
826.21	272.560
827.65	272.950
841.45	273.339
849.63	273.729
860.06	274.119
857.55	274.509
844.34	274.898
851.3	275.288
870.82	275.678
870.14	276.068
858.81	276.458
841	276.847
827.51	277.237
839.94	277.627
856.3	278.017
867.77	278.406
889.33	278.796
893.21	279.186
879.88	279.576
889.49	279.965
853.44	280.355
856.82	280.745
851.58	281.135
842.61	281.525
842.99	281.914
874.8	282.304
820.17	282.694
852.99	283.084
854.63	283.473
848.97	283.863
847.35	284.253
846.83	284.643
871.85	285.033
875.94	285.422
882.56	285.812
897.9	286.202
907.48	286.592
881.75	286.981
907.26	287.371
882.64	287.761
883.54	288.151
870.25	288.540
859.81	288.930
900.59	289.320
869.15	289.710
857.32	290.100
869.5	290.489
864.68	290.879
856.96	291.269
880.68	291.659
841.89	292.048
859.82	292.438
862.35	292.828
862.89	293.218
860.93	293.608
854.46	293.997
873.15	294.387
884.93	294.777
880.95	295.167
882.39	295.556
878.75	295.946
860.38	296.336
871.8	296.726
878.63	297.115
865.31	297.505
859.84	297.895
866.87	298.285
880.78	298.675
877.15	299.064
882.62	299.454
871.52	299.844
886.53	300.234
892.2	300.623
873.53	301.013
890.03	301.403
906.03	301.793
901.19	302.182
870.17	302.572
863.62	302.962
883.96	303.352
850.16	303.742
923.38	304.131
893.82	304.521
886.51	304.911
883.89	305.301
887.92	305.690
921.8	306.080
866.46	306.470
872.7	306.860
875.16	307.250
882.01	307.639
892.96	308.029
901.85	308.419
900.32	308.809
886.76	309.198
871.74	309.588
860.16	309.978
859.51	310.368
871.17	310.757
852.01	311.147
890.93	311.537
896.91	311.927
883.87	312.317
886.23	312.706
916.53	313.096
890.08	313.486
880.78	313.876
880.13	314.265
893.93	314.655
893.21	315.045
871.33	315.435
872.79	315.825
920.95	316.214
911.3	316.604
893.39	316.994
895.08	317.384
909.38	317.773
893.76	318.163
870.66	318.553
885.93	318.943
913.68	319.332
915.3	319.722
899	320.112
896.23	320.502
871.82	320.892
862.38	321.281
894.68	321.671
904.06	322.061
901	322.451
906.26	322.840
876.35	323.230
895.7	323.620
904.81	324.010
908.06	324.399
897.68	324.789
877.99	325.179
880.88	325.569
891.53	325.959
872.93	326.348
881.47	326.738
908	327.128
925.67	327.518
897.61	327.907
917.43	328.297
918.19	328.687
911.35	329.077
899.1	329.467
901.32	329.856
935.24	330.246
933.75	330.636
898.73	331.026
895.51	331.415
901.65	331.805
909.23	332.195
911.27	332.585
894.55	332.974
910.52	333.364
883.47	333.754
873.08	334.144
884.55	334.534
906.55	334.923
913.43	335.313
919.36	335.703
915.98	336.093
876.58	336.482
879.89	336.872
911.14	337.262
908.03	337.652
934.02	338.042
942.97	338.431
891.77	338.821
893.17	339.211
919.55	339.601
916.8	339.990
867.81	340.380
896.51	340.770
903.37	341.160
899.77	341.549
900.37	341.939
912.52	342.329
931.46	342.719
865.67	343.109
903.96	343.498
887.92	343.888
885.69	344.278
902.52	344.668
910.15	345.057
904.78	345.447
928.97	345.837
896.04	346.227
887.06	346.616
902.01	347.006
915.98	347.396
887.4	347.786
915.98	348.176
913.75	348.565
909.37	348.955
906.34	349.345
899.14	349.735
878.14	350.124
891.17	350.514
905.66	350.904
942.65	351.294
938	351.684
912.49	352.073
905.66	352.463
898.26	352.853
883.38	353.243
894.31	353.632
909.83	354.022
897.98	354.412
864.57	354.802
867.46	355.191
879.23	355.581
882.77	355.971
896.04	356.361
907.3	356.751
909.38	357.140
899.62	357.530
881.25	357.920
902.78	358.310
894.62	358.699
892.54	359.089
892.33	359.479
893.1	359.869
912	360.259
902.02	360.648
918.37	361.038
929.19	361.428
924.03	361.818
909.44	362.207
902.39	362.597
914.95	362.987
939.96	363.377
924.91	363.766
889.9	364.156
876.13	364.546
896.9	364.936
898.37	365.326
859.36	365.715
879.72	366.105
891.28	366.495
883.02	366.885
873.38	367.274
891.21	367.664
892.84	368.054
893.66	368.444
930.46	368.833
925.36	369.223
905.1	369.613
902	370.003
908.41	370.393
947.67	370.782
917.71	371.172
912.39	371.562
906.24	371.952
899.05	372.341
905.71	372.731
909.66	373.121
876.96	373.511
903.81	373.901
938.57	374.290
930.27	374.680
889.93	375.070
934.57	375.460
887.31	375.849
890.01	376.239
915.84	376.629
899.16	377.019
873.01	377.408
896.95	377.798
915.08	378.188
928.73	378.578
896.46	378.968
893.23	379.357
892.95	379.747
877.47	380.137
886.53	380.527
881.91	380.916
872.63	381.306
893.33	381.696
897.52	382.086
890.03	382.476
894.72	382.865
890.21	383.255
891.17	383.645
892.52	384.035
889.88	384.424
914.84	384.814
924.09	385.204
887.47	385.594
865.86	385.983
862.76	386.373
869.79	386.763
874.84	387.153
909.63	387.543
880.64	387.932
899.5	388.322
898.21	388.712
869.95	389.102
889.43	389.491
887	389.881
903.67	390.271
912.09	390.661
919.4	391.051
922.92	391.440
915.76	391.830
902.48	392.220
896.63	392.610
889.49	392.999
918.63	393.389
938.87	393.779
908	394.169
873.37	394.558
887.58	394.948
904.94	395.338
922.76	395.728
918.52	396.118
891.79	396.507
878.74	396.897
892.18	397.287
890.3	397.677
888.82	398.066
880.28	398.456
883.8	398.846
927.1	399.236
912.82	399.625
880.78	400.015
898.18	400.405
904.23	400.795
907.26	401.185
919.96	401.574
882.84	401.964
896.22	402.354
912.93	402.744
900.58	403.133
880.83	403.523
874.09	403.913
886.54	404.303
887.44	404.693
886.82	405.082
878.31	405.472
889.48	405.862
905.78	406.252
892.8	406.641
905.49	407.031
896.66	407.421
887.31	407.811
888	408.200
889.79	408.590
883.43	408.980
875.46	409.370
890.73	409.760
850.39	410.149
870.82	410.539
896.41	410.929
895.54	411.319
884.8	411.708
910.45	412.098
914.04	412.488
904.33	412.878
898.02	413.268
883.84	413.657
849.71	414.047
847.48	414.437
895.3	414.827
928.82	415.216
917.19	415.606
901.08	415.996
916.04	416.386
963.49	416.775
889.12	417.165
900.71	417.555
907.91	417.945
896.08	418.335
881.29	418.724
892.11	419.114
892.96	419.504
887.77	419.894
894.88	420.283
888.53	420.673
881.93	421.063
880.66	421.453
848.5	421.842
906.74	422.232
897.32	422.622
925.93	423.012
928.65	423.402
908.94	423.791
924.97	424.181
911.45	424.571
876.86	424.961
898.04	425.350
887.22	425.740
865.43	426.130
864.14	426.520
852.58	426.910
891.6	427.299
899.22	427.689
907.51	428.079
908.17	428.469
898.66	428.858
884.72	429.248
878.35	429.638
894.56	430.028
869.79	430.417
891.08	430.807
916.62	431.197
898.71	431.587
887.14	431.977
874.2	432.366
880.97	432.756
887.63	433.146
895.34	433.536
897.43	433.925
884.82	434.315
912.1	434.705
918.08	435.095
910.18	435.485
898.96	435.874
895.09	436.264
894.3	436.654
854.83	437.044
868.06	437.433
906.71	437.823
921.51	438.213
909.57	438.603
887.3	438.992
877.63	439.382
850.13	439.772
897.77	440.162
890.98	440.552
878.68	440.941
882.24	441.331
897.78	441.721
885.21	442.111
888.64	442.500
864.56	442.890
871.48	443.280
899.52	443.670
917.7	444.059
899.47	444.449
894.94	444.839
897.34	445.229
893.2	445.619
884.57	446.008
876.12	446.398
878.57	446.788
907.16	447.178
939.47	447.567
905.72	447.957
902.53	448.347
887.73	448.737
874.4	449.127
883.18	449.516
890.58	449.906
906.08	450.296
896.24	450.686
884.61	451.075
892.24	451.465
895.31	451.855
850.59	452.245
868.04	452.634
902.19	453.024
885.74	453.414
884.4	453.804
898	454.194
908.53	454.583
894.54	454.973
868.43	455.363
905.14	455.753
911.07	456.142
897.29	456.532
883.6	456.922
888.09	457.312
911.26	457.702
930.64	458.091
920.65	458.481
912.84	458.871
902.33	459.261
897.55	459.650
912.82	460.040
881.9	460.430
910.73	460.820
899.15	461.209
899.54	461.599
912.5	461.989
924.13	462.379
918.01	462.769
922.29	463.158
909.53	463.548
887.94	463.938
896	464.328
914.85	464.717
911.78	465.107
891.99	465.497
900.24	465.887
918.03	466.276
921.25	466.666
910.63	467.056
889.06	467.446
865.48	467.836
887.28	468.225
899.01	468.615
917.17	469.005
912.63	469.395
909.2	469.784
911.52	470.174
894.61	470.564
917.49	470.954
903.48	471.344
886.6	471.733
904.63	472.123
930.66	472.513
932.61	472.903
910.16	473.292
907.67	473.682
903.5	474.072
908.81	474.462
904.71	474.851
897.61	475.241
896.65	475.631
879.02	476.021
887.3	476.411
897.1	476.800
919.66	477.190
934.4	477.580
929.64	477.970
910.74	478.359
924.63	478.749
897.8	479.139
898.32	479.529
898.71	479.919
908.57	480.308
911.2	480.698
872.01	481.088
859.33	481.478
931.17	481.867
936.58	482.257
922.28	482.647
923.29	483.037
934.75	483.426
906.98	483.816
939.11	484.206
909.61	484.596
915.16	484.986
920.54	485.375
920.81	485.765
923.48	486.155
940.36	486.545
944.66	486.934
908.86	487.324
898.63	487.714
886.35	488.104
888.57	488.494
919.07	488.883
940.74	489.273
902.86	489.663
913.57	490.053
923.87	490.442
915.95	490.832
892.89	491.222
869.26	491.612
858.24	492.001
913.66	492.391
897.24	492.781
912.44	493.171
918.04	493.561
916.09	493.950
926.5	494.340
903.95	494.730
930.8	495.120
941.63	495.509
930.21	495.899
933.01	496.289
936.42	496.679
910.45	497.068
948.84	497.458
868.08	497.848
880.25	498.238
892.35	498.628
916.72	499.017
936.67	499.407
918.39	499.797
918.45	500.187
909.02	500.576
909.59	500.966
924.66	501.356
932.79	501.746
920.59	502.136
896.28	502.525
930.85	502.915
912.07	503.305
906.57	503.695
929.73	504.084
929.28	504.474
912.8	504.864
939.95	505.254
932.12	505.643
942.34	506.033
904.46	506.423
892.16	506.813
901.38	507.203
907.29	507.592
891.86	507.982
939.39	508.372
931.65	508.762
936.04	509.151
917.57	509.541
916.14	509.931
932.47	510.321
923.12	510.711
919.23	511.100
907.57	511.490
913.52	511.880
936.36	512.270
931.33	512.659
901.52	513.049
898.32	513.439
919.64	513.829
918.13	514.218
920.62	514.608
938.61	514.998
948.6	515.388
942.18	515.778
930.39	516.167
914.04	516.557
923.63	516.947
946.62	517.337
940.45	517.726
924.81	518.116
905.15	518.506
882.86	518.896
954.81	519.285
938.81	519.675
914.6	520.065
913.48	520.455
912.71	520.845
907.01	521.234
912.81	521.624
957.81	522.014
902.43	522.404
950.11	522.793
929.32	523.183
924.33	523.573
948.81	523.963
960.61	524.353
953.94	524.742
944.87	525.132
917.01	525.522
910.29	525.912
938.58	526.301
954.39	526.691
920.65	527.081
919.97	527.471
924.28	527.860
928.65	528.250
942.11	528.640
934.04	529.030
913.07	529.420
911.97	529.809
966.59	530.199
941.96	530.589
936.91	530.979
914.25	531.368
924.97	531.758
950.74	532.148
962.22	532.538
958.21	532.928
923.44	533.317
944.58	533.707
967.29	534.097
965.78	534.487
961.12	534.876
956.91	535.266
928.3	535.656
955.71	536.046
912.16	536.435
951.77	536.825
967.09	537.215
937.44	537.605
909.33	537.995
944.55	538.384
933.74	538.774
972.58	539.164
993.28	539.554
966.69	539.943
964.95	540.333
975.93	540.723
947	541.113
924.68	541.502
975.11	541.892
940.05	542.282
944.71	542.672
967.79	543.062
988.48	543.451
989.42	543.841
954.83	544.231
922.57	544.621
957.22	545.010
949.45	545.400
941.14	545.790
941.77	546.180
953.94	546.570
982.24	546.959
979.05	547.349
951.27	547.739
949.39	548.129
953.39	548.518
953.47	548.908
953.39	549.298
963.9	549.688
971.72	550.077
954.7	550.467
953.04	550.857
962.09	551.247
960.4	551.637
952.17	552.026
