585.73	50.000
586.11	50.390
590.56	50.780
579.43	51.169
580.23	51.559
625.82	51.949
738.35	52.339
866.75	52.728
931.39	53.118
1079.2	53.508
1067.2	53.898
1090.6	54.287
1119.9	54.677
1114.7	55.067
1199.9	55.457
1219	55.847
1202.4	56.236
1183.4	56.626
1189.5	57.016
1226.1	57.406
1285.1	57.795
1286.5	58.185
1269.4	58.575
1250.8	58.965
1181.3	59.355
1103.7	59.744
1029.5	60.134
953.16	60.524
877.07	60.914
798.79	61.303
769.46	61.693
756.43	62.083
753.55	62.473
758.35	62.862
765.97	63.252
817.17	63.642
813.92	64.032
811.38	64.422
820.04	64.811
847.66	65.201
846.2	65.591
849.01	65.981
845.35	66.370
844.93	66.760
862.44	67.150
895.17	67.540
868.48	67.930
873.75	68.319
895.29	68.709
915.09	69.099
886.98	69.489
901.73	69.878
911	70.268
924	70.658
941.5	71.048
924.39	71.437
945.38	71.827
942.29	72.217
940.08	72.607
951.04	72.997
996.54	73.386
927.47	73.776
928.21	74.166
933.72	74.556
937.17	74.945
954.03	75.335
962.36	75.725
947.93	76.115
967	76.504
987.72	76.894
951.09	77.284
948.78	77.674
973.98	78.064
972.99	78.453
961.72	78.843
956.17	79.233
928.81	79.623
978.9	80.012
974.89	80.402
975.53	80.792
1000.6	81.182
942.03	81.572
983.83	81.961
980.14	82.351
969.01	82.741
966.78	83.131
994.08	83.520
994.88	83.910
966.55	84.300
973.66	84.690
990.77	85.079
941.79	85.469
937.99	85.859
948.36	86.249
948.18	86.639
945.45	87.028
951.5	87.418
990.71	87.808
955.52	88.198
965.25	88.587
992.17	88.977
1013.6	89.367
992.63	89.757
993.37	90.147
991.13	90.536
981.85	90.926
963.87	91.316
933	91.706
1007.9	92.095
998.84	92.485
987.79	92.875
980.99	93.265
964.07	93.654
969.58	94.044
951.66	94.434
965.09	94.824
979.74	95.214
961.03	95.603
957.14	95.993
929.7	96.383
940.4	96.773
952.53	97.162
952.05	97.552
997.96	97.942
961.32	98.332
961.66	98.721
